노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
1082,명성운수종점 - 내유동차고지(미정차),53,당산역.삼성래미안아파트,0,0,17,19,29,33,26,43,19,36,79,60,62,95,76,83,90,98,71,93,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),54,양화대교북단(미정차),0,0,17,19,29,33,26,43,19,36,79,60,62,95,76,83,90,98,71,93,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),55,성산대교북단(미정차),0,0,17,19,29,33,26,43,19,36,79,60,62,95,76,83,90,98,71,93,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),56,난지한강공원(미정차),0,0,17,19,29,33,26,43,19,36,79,60,62,95,76,83,90,98,71,93,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),57,가양대교북단(미정차),0,0,17,19,29,33,26,43,19,36,79,60,62,95,76,83,90,98,71,93,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),58,남고양IC(미정차),0,0,17,19,29,33,26,43,19,36,79,60,62,95,76,83,90,98,71,93,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),59,북로JC(미정차),0,0,17,19,29,33,26,43,19,36,79,60,62,95,76,83,90,98,71,93,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),60,행주산성입구.행주내동,0,0,7,0,26,31,24,43,21,38,81,69,0,83,0,76,0,88,67,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),61,맨돌,0,0,0,0,24,29,0,0,0,0,79,71,0,0,74,0,0,0,0,29,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),62,능곡화원,0,0,0,0,0,22,0,40,26,36,0,0,0,81,0,21,0,0,79,69,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),63,토당초등학교.우창프라자,0,0,0,17,12,0,21,31,0,33,24,71,53,79,64,73,36,95,74,50,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),64,행신동삼거리.무원마을10단지,0,0,17,0,14,19,21,38,0,27,21,62,50,71,86,64,79,88,62,74,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),65,무원고교,0,0,0,0,7,21,0,0,14,24,38,57,48,52,86,58,76,83,71,67,45,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),66,소만초등학교.소만마을8단지,0,0,0,12,0,18,24,36,29,22,33,52,47,69,83,56,36,71,64,60,38,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),67,가라뫼,0,0,13,19,29,26,26,33,26,24,29,52,48,57,81,44,69,81,55,57,38,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),68,햇빛마을23단지,0,0,0,14,24,18,0,0,24,20,17,50,33,0,76,40,67,60,57,51,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),69,행신초교,0,0,0,14,0,21,24,31,17,21,24,48,50,43,69,33,69,74,50,42,33,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),70,햇빛18단지.롯데마트고양점,0,0,0,17,24,0,19,19,17,20,21,40,45,40,60,26,64,57,43,40,26,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),71,화정2동행정복지센터,0,0,0,17,0,19,20,17,10,17,0,36,26,36,52,0,62,52,43,36,21,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),72,근린공원,0,0,16,21,10,17,22,21,14,19,14,38,38,38,50,26,62,43,33,33,17,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),73,화정역.롯데마트,0,0,13,24,19,19,19,29,14,33,17,45,33,40,60,43,52,57,38,42,21,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),74,덕양구청,0,0,0,0,21,10,12,26,17,31,21,40,29,48,55,43,52,60,40,26,24,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),75,화정동단독주택단지,0,0,0,26,19,0,16,0,14,14,24,36,31,45,50,36,48,45,43,36,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),76,명지병원.은빛마을5단지,0,0,9,26,17,17,17,0,0,12,0,33,26,13,50,38,0,57,38,33,26,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),77,화정1동행정복지센터,0,0,0,2,0,0,14,21,17,29,0,36,21,43,50,33,43,48,40,24,24,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),78,고양어울림누리.달빛마을1단지,0,0,0,0,0,12,9,19,0,10,0,0,0,33,48,36,40,45,38,0,19,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),79,성사2동행정복지센터,0,0,0,29,10,0,0,10,14,12,24,0,19,9,43,33,36,48,36,27,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),80,고양시청,0,0,11,31,21,10,17,21,10,31,29,43,36,48,45,36,40,55,40,31,24,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),81,원릉역,0,0,0,29,0,0,0,0,12,0,14,40,17,45,43,0,0,0,38,29,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),82,윗배다리,0,0,16,0,12,0,0,0,0,19,26,43,14,43,43,0,38,57,36,29,19,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),83,부대앞,0,0,13,26,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),84,왕릉골,0,0,0,0,0,19,0,14,0,0,26,0,0,48,0,19,0,55,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),85,삼릉역,0,0,0,0,0,0,0,17,0,17,0,0,0,36,0,0,40,57,0,22,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),86,청대골,0,0,0,21,0,17,0,0,10,0,0,43,0,31,0,0,0,0,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),87,쥬쥬테마동물원,0,0,9,19,5,14,0,14,14,0,29,0,36,0,48,40,0,55,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),88,벽제교삼거리,0,0,0,10,2,0,0,0,19,0,31,40,33,26,45,14,14,0,43,0,26,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),89,관산삼거리,0,0,0,17,0,7,5,0,7,0,0,0,33,0,43,36,38,0,0,24,17,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),90,두포동.관산동성당,0,0,0,0,0,0,2,10,0,14,0,0,0,43,31,12,2,50,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),91,가장동,0,0,0,0,0,5,5,10,17,17,29,36,31,33,38,33,13,38,38,21,21,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),92,고골입구,0,0,0,0,7,10,2,0,7,14,24,24,29,13,33,26,9,36,33,20,14,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),93,서울시립고양병원입구,0,0,0,14,0,0,10,7,10,12,0,21,26,11,26,31,0,0,0,17,12,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),94,내유초등학교앞,0,0,7,0,0,2,7,0,0,0,0,0,0,0,24,14,0,0,24,18,10,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),95,윗내유동.희망양로원,0,0,4,12,2,12,5,0,10,12,18,17,19,24,10,21,24,29,31,12,12,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),96,중간내유동,0,0,0,10,0,0,0,7,0,0,16,14,2,7,19,0,21,26,24,10,10,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),97,내유동,0,0,0,5,0,5,0,2,7,7,9,10,10,17,17,14,19,24,19,7,5,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),98,신성슈퍼앞,0,0,0,2,0,2,2,0,5,2,5,0,2,0,12,2,0,21,14,2,7,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),99,명성운수종점,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),100,내유동차고지(미정차),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,0,외국어대학교,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,1,외국어대학교(미정차),0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,2,외국어대학교기숙사,0,4,2,2,7,2,7,15,4,2,2,7,0,9,5,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,3,외대.모현빌라,0,2,0,4,11,7,15,24,13,7,7,26,2,0,2,2,0,0,4,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,4,외국어대입구,0,7,2,11,13,7,20,28,20,13,11,30,9,0,0,0,2,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,5,외대사거리.왕산교,0,5,4,9,17,0,13,21,33,0,0,0,11,0,13,9,0,0,7,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,6,신안아파트,0,9,0,13,20,9,15,30,37,17,14,0,0,0,0,11,2,0,4,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,7,하마산.불영사,0,0,0,15,0,0,20,24,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,8,모현초등학교,0,0,0,0,20,0,0,35,33,15,10,0,0,0,0,11,0,0,2,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,9,매산사거리,0,0,9,0,22,0,22,24,0,0,13,17,15,2,11,9,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,10,문형2통.오포하수처리장,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,11,문형삼거리,0,15,11,17,30,24,24,37,31,20,17,28,0,7,0,4,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,12,문형2통.영진빌라,0,24,0,15,24,0,0,0,33,22,0,0,0,0,0,0,7,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,13,문형동잣나무골,0,0,0,20,33,0,37,0,36,24,0,26,0,11,4,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,14,문형4통.수렁개,0,28,2,0,28,0,39,0,43,0,15,33,0,10,0,12,4,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,15,문형3통.되치미,0,0,4,22,0,26,46,41,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,16,동서울공업사.시안정문,0,30,9,13,0,28,0,0,0,0,0,35,17,0,7,0,2,0,7,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,17,오포장례식장.주성엔지니어링,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,18,시안.엘리시움,0,0,0,0,30,0,0,11,33,28,0,37,0,12,13,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,19,인성가스충전소,0,33,0,15,41,33,46,48,35,26,0,28,15,17,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,20,능평리회전교차로,0,35,4,0,37,37,50,50,48,0,13,39,0,19,7,17,4,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,21,능골삼거리,0,11,7,28,39,41,48,59,35,28,26,41,15,19,0,21,2,2,9,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,22,오포베르빌아파트,0,37,10,13,35,39,37,59,52,35,33,43,0,21,15,0,0,0,13,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,23,창뜰마을입구.한토이,0,0,9,15,43,41,50,63,52,35,36,0,17,24,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,24,능평동복합문화시설,0,39,0,30,46,46,52,24,57,39,33,46,0,0,17,19,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,25,수레실.오포롯데캐슬,0,46,15,30,48,57,63,72,67,46,40,26,35,26,20,0,4,0,15,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,26,용상골현대아파트,0,17,17,22,48,54,67,76,76,48,46,28,0,29,13,17,7,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,27,능평119안전센터,0,50,22,37,52,59,70,83,86,48,48,48,41,0,0,15,9,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,28,광명초등학교,0,57,7,0,54,65,70,87,88,54,59,0,20,0,15,0,0,4,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,29,신현동행정복지센터,0,63,15,39,63,74,74,89,93,59,63,0,39,15,0,0,0,0,4,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,30,현대모닝사이드1차아파트.새마을입구.신현리,0,67,24,43,65,87,78,67,0,65,65,52,52,31,9,26,17,2,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,31,율동공원라폴리움,0,0,0,11,48,89,0,0,0,0,0,43,17,0,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,32,태재고개,0,70,30,50,70,93,85,76,91,65,72,48,65,33,13,17,20,9,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,33,건영빌라.분당요한성당.장안중학교,0,0,17,46,78,93,87,87,63,67,74,54,67,45,15,20,0,11,7,11,0,0,0,0,
1150,외국어대학교 - 한국외대종점,34,율동공원,0,74,0,0,83,91,78,0,65,70,0,59,22,0,17,0,0,0,4,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,35,장안타운입구.한신빌라,0,0,0,52,80,71,91,89,0,72,0,63,70,30,20,0,0,0,7,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,36,임광아파트정문.효자촌입구.분당중앙교회,0,76,15,57,89,87,80,65,70,74,0,54,67,0,22,22,0,13,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,37,서현중학교,0,74,22,50,85,87,87,89,79,72,76,48,0,40,28,0,15,15,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,38,양현보도육교,0,65,28,48,80,85,72,87,81,76,0,50,65,22,30,0,0,4,4,9,0,0,0,0,
1150,외국어대학교 - 한국외대종점,39,이매촌한신.서현역.AK프라자,0,57,26,43,63,74,83,85,87,63,59,57,61,36,28,24,20,13,10,9,0,0,0,0,
1150,외국어대학교 - 한국외대종점,40,성남역.백현마을2단지,0,54,0,41,21,72,83,83,89,65,57,0,0,31,24,19,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,41,백현마을1단지,0,0,24,41,61,67,0,89,87,72,57,54,0,26,0,20,0,0,12,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,42,판교역.낙생육교.현대백화점,0,48,26,46,59,67,93,91,93,70,64,70,72,22,22,17,26,20,10,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,43,판교TG(미정차),0,48,26,46,59,67,93,91,93,70,64,70,72,22,22,17,26,20,10,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,44,금토JC(미정차),0,48,26,46,59,67,93,91,93,70,64,70,72,22,22,17,26,20,10,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,45,서울진입(미정차),0,48,26,46,59,67,93,91,93,70,64,70,72,22,22,17,26,20,10,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,46,청계산입구역(미정차),0,48,26,46,59,67,93,91,93,70,64,70,72,22,22,17,26,20,10,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,47,양재IC(미정차),0,48,26,46,59,67,93,91,93,70,64,70,72,22,22,17,26,20,10,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,48,서초IC(미정차),0,48,26,46,59,67,93,91,93,70,64,70,72,22,22,17,26,20,10,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,49,반포IC(미정차),0,48,26,46,59,67,93,91,93,70,64,70,72,22,22,17,26,20,10,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,50,한남IC(미정차),0,48,26,46,59,67,93,91,93,70,64,70,72,22,22,17,26,20,10,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,51,순천향대학병원,0,0,35,20,41,52,74,80,72,79,41,59,76,11,24,15,17,13,7,7,0,0,0,0,
1150,외국어대학교 - 한국외대종점,52,한남1고가차도(미정차),0,0,35,20,41,52,74,80,72,79,41,59,76,11,24,15,17,13,7,7,0,0,0,0,
1150,외국어대학교 - 한국외대종점,53,남산1호터널TG(미정차),0,0,35,20,41,52,74,80,72,79,41,59,76,11,24,15,17,13,7,7,0,0,0,0,
1150,외국어대학교 - 한국외대종점,54,남대문세무서.국가인권위원회,0,0,33,17,28,41,60,63,54,67,33,38,65,4,17,11,7,11,2,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,55,종로2가사거리(중),0,0,22,15,15,20,43,28,37,33,28,40,39,4,21,11,5,20,7,7,0,0,0,0,
1150,외국어대학교 - 한국외대종점,56,을지로입구역.광교,0,0,17,7,11,13,31,20,22,13,26,40,39,17,21,11,7,20,12,13,0,0,0,0,
1150,외국어대학교 - 한국외대종점,57,북창동.남대문시장,0,0,5,2,7,11,13,13,17,11,28,33,41,13,19,13,7,17,7,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,58,숭례문(미정차),0,0,5,2,7,11,13,13,17,11,28,33,41,13,19,13,7,17,7,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,59,서울역버스환승센터(5번승강장)(중),0,0,4,4,7,7,9,13,13,13,20,45,48,26,26,26,28,28,22,15,0,0,0,0,
1150,외국어대학교 - 한국외대종점,60,서울역교차로(미정차),0,0,4,4,7,7,9,13,13,13,20,45,48,26,26,26,28,28,22,15,0,0,0,0,
1150,외국어대학교 - 한국외대종점,61,숭례문,0,0,5,4,12,2,11,17,20,0,24,24,54,28,20,33,33,0,28,17,0,0,0,0,
1150,외국어대학교 - 한국외대종점,62,숭례문교차로(미정차),0,0,5,4,12,2,11,17,20,0,24,24,54,28,20,33,33,0,28,17,0,0,0,0,
1150,외국어대학교 - 한국외대종점,63,남대문로3가(미정차),0,0,5,4,12,2,11,17,20,0,24,24,54,28,20,33,33,0,28,17,0,0,0,0,
1150,외국어대학교 - 한국외대종점,64,명동입구,0,0,7,7,14,7,0,22,22,22,39,33,67,65,33,37,52,46,57,22,0,0,0,0,
1150,외국어대학교 - 한국외대종점,65,남대문세무서(중),0,0,9,10,12,11,9,15,35,30,41,52,79,91,48,54,89,63,76,43,0,0,0,0,
1150,외국어대학교 - 한국외대종점,66,남산1호터널TG(미정차),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,
